obs_id;lat_wgs84;lon_wgs84;obs_date;obs_time;obs_time_zone;site_id;site_name;site_country;upstream_basin_area;upstream_basin_area_unit;drainage_region_name;param_code;source_param_code;param_name;source_param_name;obs_value;source_obs_value;detection_limit_flag;param_form;source_param_form;unit;source_unit;filtration;source;obs_percentile;obs_iqr_outlier;site_ts_availability;site_ts_continuity;WATERBASE_meta_procedureAnalysedMatrix;WATERBASE_meta_Remarks
ae6076d667804f43c83e287f84176a52c037d4844c91f857032e6e29a3346e0e;56.01413;23.54179;2016-02-09;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.2;2.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5498012916045703;no;0.13;0.01;W;
3d32fc071c78066e27fc75081298619207cd787f565a614987ce6122b22005d6;56.01413;23.54179;2016-04-07;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.8;1.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3987208147044213;no;0.13;0.01;W;
1e9b5bf67f086a71d5424c2fc338e4eca8f27e529238589f362732b6afa10c78;56.01413;23.54179;2016-07-11;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.1;2.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5113636363636364;no;0.13;0.01;W;
96ff585fbef1ea46907e91c1ff15c2d51378ff0fbd388c4a3398f86c25465c57;56.01413;23.54179;2016-12-01;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.73;0.73;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.016703924490809735;no;0.13;0.01;W;
53d51a4b53cefa21747008458d2860078519a1afa4c3befee4e249857301d051;56.01413;23.54179;2020-02-24;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.2;1.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.1564207650273224;no;0.13;0.01;W;
a91cb0e4cc50c72e05b9851bc95d4257ee28b3f9d70344a8d398ea87bfced2bc;56.01413;23.54179;2020-04-20;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.8;5.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9746025832091406;yes;0.13;0.01;W;
99416db3038540b9f7be3178945b384556cc1d9e2904f3bde0f62f3c800c2496;56.01413;23.54179;2020-07-14;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;8.8;8.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9973298559364133;yes;0.13;0.01;W;
2bd6d55a621b43b2adbe1baf5d087af1da126cb0f3531aa872ea7d4f65795a4a;56.01413;23.54179;2020-10-21;00:00:00;;LTR816;SILADIS UPSTREAM JUODUPIS TRIBUTARY;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.6;5.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.968455042225534;yes;0.13;0.01;W;
59f2a765c002d54b1a48c341cbbd879c1df67170ea4490bac4794ce596a1d027;55.88095;23.62618;2015-03-18;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.92;0.92;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.05396174863387978;no;0.12;0.03;W;
313c197d50abbb077b94a6561790a6b658e4eb5019fea4c044b5d2c74729173b;55.88095;23.62618;2015-04-14;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;0.12;0.03;W;
45a189b952db943a86ac1622226f3080a9923508259341e77dee123d57480033;55.88095;23.62618;2015-07-02;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.2;5.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9584575260804769;yes;0.12;0.03;W;
0a42544b985ec02b380bb63e8cd8cb9b3631e57fdfb39c5ceee52dcbe6ee8b7b;55.88095;23.62618;2015-11-17;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.0;4.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9039369100844511;no;0.12;0.03;W;
65020b52294dd6fe60736ca2fa6e96cf806547c87656bc076ae5513daacc85f6;55.88095;23.62618;2020-02-25;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.79;0.79;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.020678092399403873;no;0.12;0.03;W;
34ef7a389c6c0f2c524f283d275483468c238e07d0c64216e80e6e709edc8ac7;55.88095;23.62618;2020-04-08;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.1;2.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5113636363636364;no;0.12;0.03;W;
f35655696704d924152d583c656e93d340e8928879d5bd3984c00a6e5e43be02;55.88095;23.62618;2020-07-14;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;0.12;0.03;W;
b0d14a9873bdc84aa3ff1cd8b8b4a8e73c63e061e489907b8658ba4e1dd4e1c7;55.88095;23.62618;2020-10-20;00:00:00;;LTR817;VEZGE AT MAZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.9;5.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9795081967213115;yes;0.12;0.03;W;
453c25d745fd78dfc531cc5becdf8786090457f15425463ad518797ee91a2279;55.9993;21.66164;2016-02-25;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;0.12;0.01;W;
6a86931346320875a8bbbdc6367a3a3901a87f9816c58736c053e704ced2d122;55.9993;21.66164;2016-04-06;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;0.12;0.01;W;
6e0ea5f8bc58c9eab9141c473be4859b0d39dfdfd1eddf3c6d68b31eebb6194b;55.9993;21.66164;2016-07-04;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.5;5.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9665921510183805;yes;0.12;0.01;W;
951b955955a1110d29a94cee713ac8bb11fd88f3e6857ad97bf5580dd60a2e77;55.9993;21.66164;2016-09-29;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.8;1.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3987208147044213;no;0.12;0.01;W;
0a17ff3a3d8bcfa19f9e2837462f13aa46c0ad4eb4ebf9902b1ebef8a8ba6266;55.9993;21.66164;2021-02-08;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.4;1.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.2406855439642325;no;0.12;0.01;W;
dbbc60f3576f3411bda7d909fbfcd41cac21e81db87ec1c8151e70122a916ce4;55.9993;21.66164;2021-05-27;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.0;2.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4734227521112767;no;0.12;0.01;W;
70e9bd9736a9bd89dc8696866b86b02f8550b6326521df060d72f6dacbcd0fa4;55.9993;21.66164;2021-07-08;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.4;3.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.8456905116741182;no;0.12;0.01;W;
1bb1f7aa879c63cd268d10994adb5336d3f52255f8a32398a1896ecea9a9b223;55.9993;21.66164;2021-10-14;00:00:00;;LTR819;BLENDZIAVA DOWNSTREAM SATEIKIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;0.12;0.01;W;
2d50d04a9c93ce22039c1fd77fb28fd1cc7b4368adc644dee3faed909155e0ef;54.14008;24.61315;2018-02-14;00:00:00;;LTR830;UOSUPIS NEAR PALKABALIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.5;2.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6523224043715847;no;0.5;0.11;W;
471fcef27c2fb0c5572a963c0c392e46276c3ea809708e26f9a1753b881f1bef;54.14008;24.61315;2018-04-03;00:00:00;;LTR830;UOSUPIS NEAR PALKABALIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.5;3.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.858668653750621;no;0.5;0.11;W;
82521a339d283efee9f4ad50134cd7c0821b485d2eed7a12449ba1c58c61a9c5;54.14008;24.61315;2018-07-04;00:00:00;;LTR830;UOSUPIS NEAR PALKABALIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.3;2.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5860655737704918;no;0.5;0.11;W;
e2136a71da5d8c878eb513a7e2e6522c93dcf81582b9927808125f26b0d0bd47;54.14008;24.61315;2018-10-15;00:00:00;;LTR830;UOSUPIS NEAR PALKABALIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.4;2.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6198460009935419;no;0.5;0.11;W;
21b7b628a0ae649e022a7ab99d16f2b72c25ff1bcf35b04e77f629416769f74a;54.26634;23.5117;2013-02-11;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.1;3.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7971311475409836;no;0.12;0.01;W;
072fe61097ec1bddcded27a73eea48f32a709bb26ce8c2876fe72a8ca66acaab;54.26634;23.5117;2013-04-15;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.5;2.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6523224043715847;no;0.12;0.01;W;
31427f69ee932eed33c17e1a913b3f4ef1155c88cd608ef2fab1e2f064550267;54.26634;23.5117;2013-07-11;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.7;4.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9407600596125186;no;0.12;0.01;W;
ddabf1747bc0fd1592b6a02faa2ba1a29681512f7a474aae5f82fedfca0115d9;54.26634;23.5117;2013-10-02;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.3;3.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.831408345752608;no;0.12;0.01;W;
89a3539cd3b860dfbffb7727a8a10b00317bfe1ee53a82464f8d98da9854717f;54.26634;23.5117;2016-02-22;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.0;2.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4734227521112767;no;0.12;0.01;W;
e421982edc358640be7a96b2565746b72b83538b3c6cb8f7a1bb49c7468544ef;54.26634;23.5117;2016-04-07;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.0;2.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4734227521112767;no;0.12;0.01;W;
e9cac5f19127a2a0ce057e9d0e7387ed4c0c6fad8fd396aecca7ed74f8d63fed;54.26634;23.5117;2016-07-07;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.9;2.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7562717337307501;no;0.12;0.01;W;
0694edfd645ea3ccccefbe78b13447c0287cb1840651b01cf8164617ef2dba4a;54.26634;23.5117;2016-10-11;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.4;1.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.2406855439642325;no;0.12;0.01;W;
c52c75c6b134b4f3608bb19d4f919acfde272a8ab36bb62cc988b613b5908fd4;54.26634;23.5117;2021-02-22;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.3;3.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.831408345752608;no;0.12;0.01;W;
535fb879d673e37c2efc5d49db316e969bb0d4e96c511dbd762a2ab9c1ede73d;54.26634;23.5117;2021-04-07;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.0;4.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9039369100844511;no;0.12;0.01;W;
6492d981c158424d69989ecf3d4816ab437c42ee8b681e02331d6ad6779b4373;54.26634;23.5117;2021-07-08;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;0.12;0.01;W;
efbf31cec52d40f57655ab89b59641c3f4ea04f1e32630a228d25096070bdad6;54.26634;23.5117;2021-10-07;00:00:00;;LTR837;RAISUPIS DOWNSTREAM LAZDIJAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.4;1.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.2406855439642325;no;0.12;0.01;W;
75e56e8e6ac0f8edd25373f660cb473b91f440d3aec6443a465409fdf424e4eb;56.22891;24.40752;2014-01-27;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.8;1.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3987208147044213;no;1.0;0.62;W;
1b1bc710354d4f18c7578a15c026b540f35a0c49edb1df10e52940188d8acb6d;56.22891;24.40752;2014-02-26;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.6;1.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3204793840039742;no;1.0;0.62;W;
55b4a306425630fce2536593f395f8f2353f41f4604dd83f188d98a18ccb52e4;56.22891;24.40752;2014-03-24;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.5;1.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.28036512667660207;no;1.0;0.62;W;
67a22be4c530e0433bf6551dddb5c9898120878f32afa19e8d2f9fcf212b98b2;56.22891;24.40752;2014-04-29;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.4;2.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6198460009935419;no;1.0;0.62;W;
21dcc04606d0e878151cc4ff6529d90564bf9ed32a602bce9ae990155be73663;56.22891;24.40752;2014-05-26;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.8;5.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9746025832091406;yes;1.0;0.62;W;
1116c5719024868e8bc61e75c16c18cccaffc3f66fc7c7841422ba838c3923b7;56.22891;24.40752;2014-06-25;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.6;1.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3204793840039742;no;1.0;0.62;W;
90ff170e312ec71dd4fa511b808b4d8b30da4db545b96151dba6a8d8e969f294;56.22891;24.40752;2014-07-24;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;1.0;0.62;W;
21e80d9436d4d973147b1da0173d7cd39ce2bb995311f4a11555c54de1635e60;56.22891;24.40752;2014-08-25;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.78;0.78;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.019560357675111772;no;1.0;0.62;W;
3e7657373a2da4ef7168793c3d24e31982466594bcea5f425a20d757ec91a0fe;56.22891;24.40752;2014-09-24;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.3;1.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.19895678092399405;no;1.0;0.62;W;
bed365d4eb5c6cdb06196dc1642bdb84290bb38427b9f36a56b0d19cbbe9acb8;56.22891;24.40752;2014-10-27;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;1.0;0.62;W;
1b570c4a4f1913b75253548ac9e69b2aa5a590494f4f9248cdca3c1e19ddc0e7;56.22891;24.40752;2014-11-25;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;1.0;0.62;W;
73732a7d71ccaccad59ce569ec703ed4c46a391efd07de9f7bf8af84fbe43b56;56.22891;24.40752;2014-12-11;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.3;2.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5860655737704918;no;1.0;0.62;W;
60483786ecc78a322eb85b3bc058d37508dc13c2db4740385aba57164ae1a40a;56.22891;24.40752;2013-01-28;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.0;2.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4734227521112767;no;1.0;0.62;W;
25e7bd9c7e80ffa686af70c0253cf052597c8c5a470118d1390d6d3e622bc071;56.22891;24.40752;2013-02-20;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;1.0;0.62;W;
bd7663b8670d47f230365606d2f1d7f4eab8156044a52e37115a31209cc5c340;56.22891;24.40752;2013-03-26;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.2;2.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5498012916045703;no;1.0;0.62;W;
b89cbe107f4f22b5fa127b9f54a81dab56007f8a8760db414d8914e076d4bc3b;56.22891;24.40752;2013-04-24;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.2;1.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.1564207650273224;no;1.0;0.62;W;
0e0392a512ca0798c9586da9a2ca1fec4aa580974299b4b6ba86aa21a8b2604c;56.22891;24.40752;2013-05-27;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.0;2.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4734227521112767;no;1.0;0.62;W;
1b664387ef9090dbbf4e8884cad5ab199d0ea4b204aea253ebee53e0c08c60fd;56.22891;24.40752;2013-06-25;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.4;1.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.2406855439642325;no;1.0;0.62;W;
6c49406dc03b334d8dceb4fc2850db451b72f2e2a7cfa31332af4f9b4c644475;56.22891;24.40752;2013-07-25;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;1.0;0.62;W;
cbd4d6c183cb2c80b87bd118d1f737eba6f4c9ed9581a34282bcf0e48d0d8efc;56.22891;24.40752;2013-08-26;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.3;1.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.19895678092399405;no;1.0;0.62;W;
d2c8ca1d6f356f74b5a8ccd7f60ad45f5c87d5d696d6c5f868f304e49f682099;56.22891;24.40752;2013-09-24;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.8;0.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.02440387481371088;no;1.0;0.62;W;
c760d3654b0ff80f860ffc35998efbb5681a948fa08791a137c00ca633126aa7;56.22891;24.40752;2013-10-28;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.3;4.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9210134128166915;no;1.0;0.62;W;
fa11bb30561598ede3bab8937909bcd215b513df5a499f6c52f8ae6c4595958d;56.22891;24.40752;2013-11-26;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.9;1.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4365996025832091;no;1.0;0.62;W;
df2c1a18544e1ba88aa12f9c349e85eec2f6b2d710badc3191d9d10bfe80a9eb;56.22891;24.40752;2013-12-12;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;1.0;0.62;W;
f832195b84e26c7c86cb043e2e6872af7bd0ece769af097cd6b9754d5ce04782;56.22891;24.40752;2015-01-26;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.93;0.93;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.057190760059612517;no;1.0;0.62;W;
f72cbb80de7c462082f3fc2b0588bf59a6bb41598cb1e9b26687f33f6854300f;56.22891;24.40752;2015-02-24;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.91;0.91;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.05104321907600596;no;1.0;0.62;W;
3e5e650383fc65aa74f5f188cef7e35cce754e8e8ee62ef1bb23816f48a144c6;56.22891;24.40752;2015-03-23;00:00:00;;LTR86;MUSA DOWNSTREAM SALOCIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.6;1.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3204793840039742;no;1.0;0.62;W;
